date,Civilization VI,GTA V,Rocket League,The Witcher 3
2019.10.19,42391.0,102700.0,62124.0,17588.0
2019.10.20,43302.0,100152.0,65642.0,19462.0
2019.10.21,30549.0,80463.0,58247.0,13292.0
2019.10.22,28624.0,78943.0,54562.0,12840.0
2019.10.23,27565.0,77884.0,54745.0,12473.0
2019.10.24,27511.0,78559.0,56245.0,12534.0
2019.10.25,29610.0,89674.0,56597.0,13170.0
2019.10.26,37680.0,98395.0,58001.0,16387.0
2019.10.27,37800.0,93425.0,61289.0,18186.0
2019.10.28,26648.0,76163.0,52976.0,12534.0
2019.10.29,25553.0,74592.0,52104.0,13616.0
2019.10.30,25386.0,83465.0,53047.0,15510.0
2019.10.31,25333.0,93114.0,49876.0,17522.0
2019.11.01,29043.0,109083.0,55465.0,22433.0
2019.11.02,36474.0,120489.0,56330.0,25990.0
2019.11.03,37210.0,120339.0,59889.0,26594.0
2019.11.04,26649.0,101538.0,53061.0,20371.0
2019.11.05,24454.0,92047.0,50280.0,17761.0
2019.11.06,23993.0,97211.0,51515.0,17587.0
2019.11.07,24260.0,98410.0,53427.0,17007.0
2019.11.08,27549.0,112979.0,57229.0,18164.0
2019.11.09,35459.0,132403.0,58668.0,23330.0
2019.11.10,36428.0,116449.0,59421.0,22816.0
2019.11.11,30527.0,100358.0,53707.0,18950.0
2019.11.12,26577.0,98785.0,51670.0,18871.0
2019.11.13,25415.0,102022.0,50569.0,18799.0
2019.11.14,25038.0,104207.0,50060.0,17950.0
2019.11.15,27715.0,123572.0,53512.0,19255.0
2019.11.16,35603.0,138708.0,55474.0,23918.0
2019.11.17,36020.0,131742.0,58397.0,25450.0
2019.11.18,26329.0,104008.0,51661.0,17571.0
2019.11.19,24324.0,97922.0,49846.0,16156.0
2019.11.20,24251.0,98533.0,51304.0,16151.0
2019.11.21,24146.0,95647.0,51942.0,16115.0
2019.11.22,27702.0,107761.0,55563.0,16984.0
2019.11.23,35519.0,121889.0,56284.0,21694.0
2019.11.24,36440.0,115790.0,59507.0,22890.0
2019.11.25,27044.0,88729.0,53484.0,15257.0
2019.11.26,26284.0,86369.0,51871.0,14786.0
2019.11.27,29952.0,88084.0,56011.0,15371.0
2019.11.28,32229.0,96571.0,56618.0,17032.0
2019.11.29,37408.0,117314.0,60222.0,18994.0
2019.11.30,42850.0,137347.0,59411.0,24967.0
2019.12.01,44679.0,135428.0,63707.0,30189.0
2019.12.02,33905.0,105942.0,58953.0,22537.0
2019.12.03,32397.0,109108.0,54786.0,22591.0
2019.12.04,30425.0,108802.0,80374.0,21776.0
2019.12.05,29871.0,104453.0,69416.0,21241.0
2019.12.06,32784.0,117025.0,68180.0,22342.0
2019.12.07,40834.0,133190.0,65294.0,27645.0
2019.12.08,41319.0,125633.0,71041.0,29064.0
2019.12.09,30278.0,96904.0,64173.0,19703.0
2019.12.10,28908.0,95751.0,59924.0,18926.0
2019.12.11,27556.0,94192.0,59810.0,18086.0
2019.12.12,27576.0,121993.0,59659.0,17735.0
2019.12.13,30770.0,152386.0,63542.0,19873.0
2019.12.14,41141.0,182349.0,67703.0,27176.0
2019.12.15,41395.0,179729.0,72246.0,28223.0
2019.12.16,31322.0,139338.0,70739.0,19697.0
2019.12.17,30325.0,138473.0,67492.0,19030.0
2019.12.18,29109.0,135653.0,64136.0,18555.0
2019.12.19,30174.0,141560.0,68601.0,18508.0
2019.12.20,32540.0,167111.0,66548.0,20411.0
2019.12.21,41072.0,184113.0,66962.0,32335.0
2019.12.22,43934.0,180382.0,70454.0,48366.0
2019.12.23,38737.0,169293.0,68583.0,50701.0
2019.12.24,36748.0,169985.0,55035.0,55468.0
2019.12.25,39954.0,178425.0,60205.0,62295.0
2019.12.26,42521.0,179474.0,65421.0,70844.0
2019.12.27,43932.0,195114.0,68609.0,75414.0
2019.12.28,48265.0,204956.0,68115.0,85038.0
2019.12.29,51395.0,201526.0,71778.0,94651.0
2019.12.30,46191.0,190451.0,73792.0,88496.0
2019.12.31,43969.0,187787.0,60227.0,81284.0
2020.01.01,53115.0,177737.0,69703.0,102172.0
2020.01.02,44617.0,182996.0,71600.0,96695.0
2020.01.03,44955.0,192258.0,73614.0,93770.0
2020.01.04,50686.0,195047.0,74631.0,100490.0
2020.01.05,48468.0,184356.0,73734.0,103329.0
2020.01.06,38040.0,163367.0,64528.0,82908.0
2020.01.07,33727.0,153284.0,63601.0,76320.0
2020.01.08,33158.0,150423.0,65147.0,71474.0
2020.01.09,32471.0,147108.0,63911.0,66707.0
2020.01.10,36048.0,157366.0,70035.0,65597.0
2020.01.11,46669.0,177789.0,73925.0,78648.0
2020.01.12,45840.0,176274.0,73351.0,83921.0
2020.01.13,33676.0,134284.0,66740.0,61131.0
2020.01.14,32599.0,129573.0,64812.0,57566.0
2020.01.15,31772.0,129625.0,62692.0,53062.0
2020.01.16,31668.0,125950.0,63592.0,51141.0
2020.01.17,36285.0,138418.0,72640.0,51098.0
2020.01.18,47481.0,159117.0,74140.0,62426.0
2020.01.19,47805.0,163877.0,74995.0,67687.0
2020.01.20,39749.0,129764.0,81639.0,54538.0
2020.01.21,33552.0,128456.0,71262.0,47175.0
2020.01.22,33041.0,129666.0,70014.0,44817.0
2020.01.23,32247.0,131068.0,69537.0,43261.0
2020.01.24,36488.0,137298.0,74596.0,44881.0
2020.01.25,49316.0,166254.0,78506.0,60020.0
2020.01.26,55381.0,189393.0,79621.0,69390.0
2020.01.27,39483.0,165334.0,71319.0,49718.0
2020.01.28,38753.0,174264.0,70685.0,47845.0
2020.01.29,37247.0,185298.0,68852.0,45842.0
2020.01.30,35596.0,196172.0,70833.0,44333.0
2020.01.31,37289.0,214898.0,76711.0,45396.0
2020.02.01,48253.0,241819.0,72906.0,57042.0
2020.02.02,49622.0,258534.0,73541.0,62318.0
2020.02.03,33163.0,219797.0,72357.0,41256.0
2020.02.04,32084.0,223734.0,63835.0,40078.0
2020.02.05,31689.0,229983.0,66643.0,38261.0
2020.02.06,31253.0,240896.0,67755.0,37514.0
2020.02.07,34614.0,250281.0,72935.0,39252.0
2020.02.08,45263.0,269460.0,76807.0,49770.0
2020.02.09,48707.0,268705.0,80454.0,55203.0
2020.02.10,33608.0,224549.0,69451.0,36110.0
2020.02.11,31042.0,213498.0,66844.0,34824.0
2020.02.12,30029.0,209900.0,65823.0,33027.0
2020.02.13,29305.0,209559.0,66265.0,32400.0
2020.02.14,31398.0,218444.0,67068.0,32505.0
2020.02.15,43872.0,241974.0,72959.0,43407.0
2020.02.16,45089.0,244916.0,76729.0,47062.0
2020.02.17,35548.0,198826.0,70155.0,31719.0
2020.02.18,29463.0,193261.0,62982.0,29711.0
2020.02.19,28752.0,188974.0,63797.0,29351.0
2020.02.20,29027.0,188647.0,66292.0,28456.0
2020.02.21,32319.0,206622.0,70115.0,30125.0
2020.02.22,42369.0,223989.0,69138.0,38595.0
2020.02.23,43356.0,228023.0,73682.0,41916.0
2020.02.24,31738.0,192919.0,64966.0,30812.0
2020.02.25,29178.0,182115.0,62722.0,27860.0
2020.02.26,28432.0,178281.0,63009.0,26495.0
2020.02.27,28044.0,181656.0,63976.0,25802.0
2020.02.28,30340.0,187867.0,68210.0,26753.0
2020.02.29,41716.0,204267.0,72835.0,34780.0
2020.03.01,41934.0,199942.0,71144.0,37193.0
2020.03.02,29569.0,157133.0,63801.0,23921.0
2020.03.03,27403.0,154158.0,61980.0,22808.0
2020.03.04,26870.0,151737.0,62107.0,22388.0
2020.03.05,27034.0,153616.0,63355.0,22406.0
2020.03.06,31153.0,164755.0,68874.0,23942.0
2020.03.07,40836.0,183862.0,69529.0,31184.0
2020.03.08,41255.0,183626.0,72494.0,32947.0
2020.03.09,29889.0,151965.0,68184.0,23628.0
2020.03.10,28998.0,145665.0,63119.0,21638.0
2020.03.11,28095.0,142346.0,64403.0,20859.0
2020.03.12,30858.0,144810.0,71828.0,21454.0
2020.03.13,40641.0,151813.0,77025.0,23900.0
2020.03.14,58893.0,170024.0,79902.0,31194.0
2020.03.15,64814.0,173546.0,85418.0,33980.0
2020.03.16,51996.0,153452.0,87357.0,23994.0
2020.03.17,52085.0,151468.0,90986.0,24527.0
2020.03.18,51462.0,151999.0,89188.0,24491.0
2020.03.19,51286.0,154451.0,88632.0,24867.0
2020.03.20,54118.0,157340.0,91315.0,25639.0
2020.03.21,66566.0,177024.0,94846.0,32577.0
2020.03.22,65358.0,188463.0,89873.0,34123.0
2020.03.23,50992.0,176618.0,89352.0,25201.0
2020.03.24,50499.0,178569.0,88918.0,30218.0
2020.03.25,50246.0,180789.0,119337.0,33242.0
2020.03.26,48886.0,186336.0,104536.0,34230.0
2020.03.27,52080.0,188076.0,102516.0,35877.0
2020.03.28,64334.0,197514.0,101998.0,44327.0
2020.03.29,62793.0,209493.0,96792.0,50024.0
2020.03.30,48541.0,198917.0,93925.0,41619.0
2020.03.31,47457.0,193626.0,93719.0,42453.0
2020.04.01,46489.0,188967.0,95293.0,41914.0
2020.04.02,45915.0,189306.0,94071.0,42614.0
2020.04.03,50011.0,192251.0,91726.0,45163.0
2020.04.04,64154.0,243940.0,93781.0,61294.0
2020.04.05,57699.0,199504.0,90542.0,53865.0
2020.04.06,45508.0,180452.0,89224.0,44262.0
2020.04.07,49687.0,174952.0,87642.0,42512.0
2020.04.08,50743.0,167683.0,89703.0,40878.0
2020.04.09,54806.0,176718.0,90853.0,40505.0
2020.04.10,62645.0,189134.0,90796.0,43171.0
2020.04.11,68411.0,197975.0,91369.0,46447.0
2020.04.12,70303.0,195866.0,91684.0,46919.0
2020.04.13,64337.0,191395.0,86436.0,44123.0
2020.04.14,56748.0,183243.0,86761.0,37113.0
2020.04.15,54473.0,168996.0,85928.0,34970.0
2020.04.16,54408.0,180321.0,101011.0,33496.0
2020.04.17,58555.0,181563.0,96106.0,34233.0
2020.04.18,69791.0,190344.0,95041.0,40846.0
2020.04.19,68188.0,185877.0,89458.0,41793.0
2020.04.20,54187.0,167674.0,78612.0,32542.0
2020.04.21,54029.0,166187.0,84459.0,31775.0
2020.04.22,51541.0,160785.0,81364.0,30127.0
2020.04.23,51302.0,161774.0,81775.0,29518.0
2020.04.24,54338.0,167560.0,84921.0,30578.0
2020.04.25,61752.0,171791.0,87359.0,35527.0
2020.04.26,60392.0,170386.0,82453.0,37539.0
2020.04.27,47532.0,153523.0,79270.0,28877.0
2020.04.28,46885.0,152274.0,78991.0,28358.0
2020.04.29,46099.0,152300.0,81885.0,27947.0
2020.04.30,48750.0,165200.0,82261.0,27917.0
2020.05.01,53003.0,171147.0,80327.0,32923.0
2020.05.02,56333.0,169762.0,79130.0,33620.0
2020.05.03,57044.0,171393.0,76915.0,35182.0
2020.05.04,44809.0,159050.0,75761.0,27594.0
2020.05.05,43842.0,154560.0,73331.0,26848.0
2020.05.06,42522.0,151274.0,74702.0,24831.0
2020.05.07,42478.0,151854.0,74824.0,24493.0
2020.05.08,46527.0,153946.0,76388.0,25809.0
2020.05.09,52795.0,159828.0,76769.0,29620.0
2020.05.10,52760.0,160081.0,74709.0,31433.0
2020.05.11,45378.0,148863.0,76458.0,25359.0
2020.05.12,45020.0,146319.0,74027.0,23698.0
2020.05.13,43977.0,140887.0,73874.0,22897.0
2020.05.14,44552.0,159334.0,74269.0,22193.0
2020.05.15,47545.0,205137.0,72247.0,22585.0
2020.05.16,52649.0,233699.0,67622.0,26847.0
2020.05.17,53457.0,241794.0,69046.0,28258.0
2020.05.18,43505.0,260206.0,70577.0,21335.0
2020.05.19,42210.0,242068.0,71619.0,25839.0
2020.05.20,42370.0,249099.0,70382.0,27550.0
2020.05.21,51085.0,249551.0,69861.0,31132.0
2020.05.22,63018.0,255953.0,72315.0,32770.0
2020.05.23,75861.0,261658.0,72284.0,39499.0
2020.05.24,76977.0,257254.0,71308.0,41974.0
2020.05.25,74065.0,233596.0,75196.0,35987.0
2020.05.26,61875.0,219112.0,67481.0,33845.0
2020.05.27,59572.0,207876.0,67902.0,32720.0
2020.05.28,59654.0,202204.0,71402.0,32602.0
2020.05.29,60937.0,203876.0,70027.0,32872.0
2020.05.30,66896.0,206869.0,68411.0,38034.0
2020.05.31,68113.0,199375.0,71303.0,40456.0
2020.06.01,53974.0,180466.0,69353.0,35148.0
2020.06.02,50505.0,166234.0,63867.0,31014.0
2020.06.03,50721.0,160478.0,67156.0,30000.0
2020.06.04,50662.0,165304.0,69241.0,29728.0
2020.06.05,53312.0,171846.0,67897.0,30167.0
2020.06.06,60804.0,173103.0,66523.0,34080.0
2020.06.07,61581.0,167852.0,69320.0,35557.0
2020.06.08,49123.0,151095.0,68110.0,27683.0
2020.06.09,49797.0,147172.0,67330.0,26474.0
2020.06.10,49366.0,141846.0,67116.0,25802.0
2020.06.11,49719.0,142838.0,68899.0,26528.0
2020.06.12,50292.0,143443.0,66432.0,25709.0
2020.06.13,58807.0,147641.0,63063.0,29092.0
2020.06.14,60216.0,143570.0,68702.0,31269.0
2020.06.15,48175.0,130892.0,68189.0,23944.0
2020.06.16,46509.0,129714.0,59305.0,23652.0
2020.06.17,44894.0,125312.0,62046.0,23326.0
2020.06.18,44762.0,129087.0,65402.0,22474.0
2020.06.19,46779.0,136427.0,62035.0,23112.0
2020.06.20,54959.0,142900.0,60666.0,26061.0
2020.06.21,55471.0,140334.0,64908.0,27749.0
2020.06.22,45789.0,131746.0,66182.0,21830.0
2020.06.23,42840.0,128650.0,63809.0,21109.0
2020.06.24,41782.0,136418.0,64123.0,22250.0
2020.06.25,39866.0,136351.0,62655.0,20635.0
2020.06.26,43113.0,132498.0,62805.0,22599.0
2020.06.27,50911.0,128126.0,60796.0,26856.0
2020.06.28,53947.0,131793.0,65787.0,30755.0
2020.06.29,44489.0,124661.0,66928.0,26936.0
2020.06.30,43162.0,122041.0,73205.0,26896.0
2020.07.01,43640.0,120963.0,71974.0,27261.0
2020.07.02,42998.0,127478.0,69753.0,26958.0
2020.07.03,48712.0,133613.0,68720.0,27798.0
2020.07.04,54297.0,135395.0,62393.0,31101.0
2020.07.05,55564.0,134274.0,69514.0,34837.0
2020.07.06,45734.0,126787.0,70687.0,29933.0
2020.07.07,44266.0,124890.0,68829.0,29245.0
2020.07.08,44246.0,122854.0,69423.0,29024.0
2020.07.09,42700.0,121388.0,67405.0,28264.0
2020.07.10,44638.0,123562.0,67483.0,28034.0
2020.07.11,51413.0,126874.0,64816.0,31536.0
2020.07.12,50874.0,126213.0,70240.0,33152.0
2020.07.13,41776.0,116465.0,64275.0,27281.0
2020.07.14,41663.0,117726.0,63513.0,27139.0
2020.07.15,39910.0,113976.0,63053.0,25403.0
2020.07.16,39534.0,118464.0,63394.0,24969.0
2020.07.17,41057.0,120403.0,62224.0,25136.0
2020.07.18,47416.0,122913.0,59878.0,28272.0
2020.07.19,48798.0,123498.0,65839.0,29983.0
2020.07.20,39359.0,115516.0,65376.0,24753.0
2020.07.21,38583.0,114704.0,68432.0,24499.0
2020.07.22,37406.0,113284.0,64849.0,23531.0
2020.07.23,44084.0,111349.0,65994.0,23062.0
2020.07.24,50152.0,112162.0,64315.0,23036.0
2020.07.25,61754.0,116515.0,62628.0,25846.0
2020.07.26,64845.0,120509.0,68289.0,28109.0
2020.07.27,51616.0,113678.0,68391.0,22828.0
2020.07.28,46792.0,112585.0,66462.0,22425.0
2020.07.29,45215.0,113218.0,65339.0,21799.0
2020.07.30,43143.0,112947.0,65055.0,21613.0
2020.07.31,44063.0,112730.0,61553.0,21436.0
2020.08.01,50997.0,116025.0,62161.0,24096.0
2020.08.02,53404.0,119610.0,69086.0,26780.0
2020.08.03,43749.0,114560.0,68532.0,22289.0
2020.08.04,41592.0,116272.0,65922.0,22255.0
2020.08.05,39537.0,108516.0,63324.0,20479.0
2020.08.06,38177.0,108193.0,61388.0,20331.0
2020.08.07,39977.0,109855.0,60487.0,19916.0
2020.08.08,47006.0,116862.0,58362.0,22229.0
2020.08.09,48516.0,123082.0,64161.0,24486.0
2020.08.10,38894.0,120014.0,62511.0,20343.0
2020.08.11,37654.0,152521.0,61793.0,19890.0
2020.08.12,36709.0,145528.0,60417.0,19497.0
2020.08.13,36408.0,147258.0,60844.0,19235.0
2020.08.14,38118.0,147468.0,62085.0,19312.0
2020.08.15,45535.0,150146.0,61122.0,22369.0
2020.08.16,47030.0,154677.0,66532.0,24243.0
2020.08.17,37634.0,146874.0,64811.0,19709.0
2020.08.18,36268.0,144535.0,61010.0,19202.0
2020.08.19,35459.0,141705.0,60304.0,19014.0
2020.08.20,35422.0,139597.0,62878.0,18721.0
2020.08.21,37306.0,137124.0,63007.0,18663.0
2020.08.22,45827.0,140150.0,63920.0,22184.0
2020.08.23,47632.0,140297.0,61326.0,24167.0
2020.08.24,36485.0,128178.0,67261.0,19288.0
2020.08.25,36160.0,122258.0,67971.0,23379.0
2020.08.26,35229.0,124508.0,66689.0,26412.0
2020.08.27,36222.0,122125.0,65626.0,28217.0
2020.08.28,38799.0,123981.0,67545.0,29068.0
2020.08.29,47044.0,128275.0,66607.0,33454.0
2020.08.30,48328.0,111240.0,70357.0,36810.0
2020.08.31,37748.0,113847.0,68030.0,30777.0
2020.09.01,35615.0,109965.0,66291.0,29697.0
2020.09.02,34862.0,104954.0,68500.0,28934.0
2020.09.03,34269.0,104060.0,66239.0,28727.0
2020.09.04,36738.0,110373.0,67929.0,29543.0
2020.09.05,43535.0,119132.0,65765.0,34931.0
2020.09.06,44668.0,120094.0,68692.0,38742.0
2020.09.07,42533.0,105019.0,73810.0,32890.0
2020.09.08,33866.0,102367.0,66779.0,30701.0
2020.09.09,34695.0,96831.0,67764.0,29499.0
2020.09.10,35718.0,103370.0,67568.0,28515.0
2020.09.11,39219.0,113186.0,69482.0,28616.0
2020.09.12,48485.0,126518.0,68764.0,33225.0
2020.09.13,46848.0,122450.0,68823.0,34398.0
2020.09.14,34970.0,105251.0,69398.0,26509.0
2020.09.15,33965.0,102321.0,69636.0,24739.0
2020.09.16,32923.0,100190.0,87478.0,23904.0
2020.09.17,33121.0,97077.0,84650.0,23795.0
2020.09.18,35398.0,107648.0,86777.0,24244.0
2020.09.19,43908.0,118123.0,78383.0,28793.0
2020.09.20,44320.0,111189.0,79020.0,30352.0
2020.09.21,33876.0,93266.0,78812.0,22987.0
2020.09.22,33472.0,92711.0,81147.0,22440.0
2020.09.23,33486.0,92070.0,132747.0,22152.0
2020.09.24,41192.0,91030.0,129860.0,21293.0
2020.09.25,44381.0,102404.0,136062.0,22533.0
2020.09.26,54185.0,107087.0,133084.0,26160.0
2020.09.27,54803.0,106180.0,147632.0,27856.0
2020.09.28,40543.0,91340.0,136783.0,20682.0
2020.09.29,39522.0,91712.0,133266.0,19895.0
2020.09.30,39616.0,94877.0,125630.0,19962.0
2020.10.01,39369.0,91432.0,120519.0,19158.0
2020.10.02,42416.0,94916.0,128595.0,19733.0
2020.10.03,53363.0,103343.0,126241.0,23898.0
2020.10.04,54443.0,104655.0,123590.0,26166.0
2020.10.05,39683.0,90764.0,119817.0,19402.0
2020.10.06,38596.0,89120.0,116390.0,19206.0
2020.10.07,38196.0,88779.0,118793.0,19058.0
2020.10.08,36620.0,86534.0,118033.0,18126.0
2020.10.09,39183.0,91317.0,125082.0,19015.0
2020.10.10,48953.0,103175.0,121924.0,23511.0
2020.10.11,48387.0,99716.0,120400.0,25431.0
2020.10.12,39257.0,85856.0,123158.0,19436.0
2020.10.13,35015.0,86552.0,115189.0,18887.0
2020.10.14,34284.0,86523.0,119488.0,18539.0
2020.10.15,34259.0,92270.0,116040.0,18128.0
2020.10.16,38001.0,106845.0,129788.0,19005.0
2020.10.17,45973.0,119058.0,124499.0,23396.0
2020.10.18,45849.0,118761.0,130287.0,25488.0
2020.10.19,35272.0,105238.0,120857.0,18455.0
2020.10.20,33987.0,106307.0,132273.0,18231.0
2020.10.21,34060.0,107113.0,127335.0,17983.0
2020.10.22,36918.0,108643.0,128288.0,17726.0
2020.10.23,41588.0,121080.0,141040.0,19001.0
2020.10.24,51214.0,129316.0,132134.0,23297.0
2020.10.25,52188.0,122037.0,132766.0,24621.0
2020.10.26,40629.0,110394.0,131875.0,18751.0
2020.10.27,38843.0,109874.0,127374.0,18026.0
2020.10.28,38004.0,110793.0,130270.0,18234.0
2020.10.29,37685.0,112038.0,129720.0,18130.0
2020.10.30,42154.0,121453.0,132552.0,21479.0
2020.10.31,49867.0,123211.0,122272.0,27494.0
2020.11.01,51226.0,120722.0,120954.0,31812.0
2020.11.02,38974.0,105844.0,121428.0,25728.0
2020.11.03,38489.0,104107.0,117473.0,24959.0
2020.11.04,36508.0,105028.0,118309.0,25294.0
2020.11.05,37895.0,103935.0,118955.0,23546.0
2020.11.06,42899.0,114458.0,126812.0,24444.0
2020.11.07,52776.0,124500.0,128577.0,29501.0
2020.11.08,53373.0,118103.0,119888.0,31057.0
2020.11.09,41293.0,99717.0,117303.0,22861.0
2020.11.10,40579.0,97820.0,117364.0,22431.0
2020.11.11,41663.0,96197.0,114438.0,22642.0
2020.11.12,38524.0,97966.0,114834.0,21186.0
2020.11.13,42702.0,115719.0,122780.0,22696.0
2020.11.14,50949.0,129452.0,120767.0,27367.0
2020.11.15,49877.0,123414.0,111819.0,29006.0
2020.11.16,36781.0,104077.0,109595.0,21154.0
2020.11.17,35890.0,104363.0,109671.0,20977.0
2020.11.18,35732.0,104518.0,112556.0,20370.0
2020.11.19,40376.0,105853.0,112614.0,20743.0
2020.11.20,45340.0,120035.0,122247.0,22024.0
2020.11.21,53404.0,137120.0,117465.0,27034.0
2020.11.22,52932.0,135999.0,111149.0,28743.0
2020.11.23,39628.0,114658.0,108493.0,21213.0
2020.11.24,38126.0,114606.0,104698.0,20518.0
2020.11.25,39013.0,114231.0,111058.0,20424.0
2020.11.26,41364.0,115684.0,109688.0,22960.0
2020.11.27,47187.0,141985.0,116647.0,27260.0
2020.11.28,51849.0,157463.0,115095.0,34975.0
2020.11.29,49587.0,153361.0,108385.0,37614.0
2020.11.30,38695.0,131554.0,108467.0,30369.0
2020.12.01,37788.0,129733.0,109002.0,30338.0
2020.12.02,36647.0,126288.0,110346.0,29464.0
2020.12.03,35943.0,123602.0,109270.0,28614.0
2020.12.04,39794.0,132787.0,120510.0,28778.0
2020.12.05,47527.0,144165.0,118401.0,34034.0
2020.12.06,45769.0,137051.0,110117.0,35172.0
2020.12.07,36415.0,117305.0,111460.0,27037.0
2020.12.08,35690.0,116245.0,114037.0,26634.0
2020.12.09,33726.0,112488.0,137538.0,25085.0
2020.12.10,32079.0,111096.0,117978.0,25628.0
2020.12.11,35836.0,125595.0,125316.0,29598.0
2020.12.12,43820.0,142361.0,121535.0,38303.0
2020.12.13,42057.0,135187.0,113661.0,41157.0
2020.12.14,33224.0,121258.0,118877.0,34135.0
2020.12.15,32745.0,258721.0,112761.0,32450.0
2020.12.16,33256.0,231997.0,113021.0,30480.0
2020.12.17,34612.0,213063.0,114331.0,29904.0
2020.12.18,38990.0,224123.0,120959.0,30446.0
2020.12.19,47153.0,232156.0,117164.0,35325.0
2020.12.20,47371.0,212791.0,111931.0,35557.0
2020.12.21,41197.0,188314.0,113134.0,28497.0
2020.12.22,42152.0,197798.0,111808.0,27963.0
2020.12.23,42519.0,185440.0,110462.0,28453.0
2020.12.24,38481.0,177766.0,85185.0,30133.0
2020.12.25,45214.0,184972.0,94046.0,32263.0
2020.12.26,53514.0,199275.0,101553.0,37963.0
2020.12.27,55295.0,191152.0,105114.0,40015.0
2020.12.28,52928.0,172603.0,109850.0,35833.0
2020.12.29,51925.0,172204.0,108900.0,35981.0
2020.12.30,51890.0,167296.0,113708.0,36222.0
2020.12.31,48359.0,169593.0,88266.0,34838.0
2021.01.01,59075.0,178274.0,102974.0,39754.0
2021.01.02,59866.0,185083.0,109847.0,42765.0
2021.01.03,55910.0,175463.0,102201.0,43148.0
2021.01.04,44077.0,160310.0,102374.0,35964.0
2021.01.05,44235.0,159169.0,99576.0,35827.0
2021.01.06,40738.0,158237.0,98977.0,36239.0
2021.01.07,41058.0,157067.0,101554.0,34050.0
2021.01.08,44574.0,163313.0,112482.0,33726.0
2021.01.09,51898.0,170466.0,110547.0,38200.0
2021.01.10,50439.0,161925.0,100939.0,38295.0
2021.01.11,38892.0,139767.0,99632.0,28577.0
2021.01.12,37755.0,137273.0,97917.0,27463.0
2021.01.13,36962.0,135077.0,97097.0,26752.0
2021.01.14,37273.0,134017.0,98131.0,26140.0
2021.01.15,41796.0,140639.0,108611.0,26819.0
2021.01.16,52087.0,155078.0,107902.0,32283.0
2021.01.17,49661.0,151585.0,101757.0,33723.0
2021.01.18,41863.0,131971.0,97597.0,25218.0
2021.01.19,37106.0,131654.0,95234.0,24625.0
2021.01.20,37451.0,130412.0,97147.0,23618.0
2021.01.21,37436.0,131004.0,97652.0,23620.0
2021.01.22,42295.0,139024.0,107168.0,24115.0
2021.01.23,52766.0,151794.0,105128.0,29166.0
2021.01.24,51038.0,152805.0,97156.0,31478.0
2021.01.25,38569.0,132377.0,95705.0,23068.0
2021.01.26,38211.0,130938.0,95232.0,22657.0
2021.01.27,37539.0,130555.0,95225.0,22192.0
2021.01.28,45209.0,130634.0,95191.0,21984.0
2021.01.29,52763.0,132065.0,106111.0,22181.0
2021.01.30,65447.0,145200.0,102361.0,27173.0
2021.01.31,66255.0,147104.0,98213.0,28813.0
2021.02.01,50516.0,127377.0,95403.0,21057.0
2021.02.02,48945.0,127059.0,96514.0,20865.0
2021.02.03,47161.0,124014.0,96004.0,20150.0
2021.02.04,47525.0,129416.0,92730.0,19911.0
2021.02.05,52955.0,130432.0,103907.0,19474.0
2021.02.06,65434.0,142035.0,100057.0,23920.0
2021.02.07,68498.0,146940.0,95022.0,26232.0
2021.02.08,49787.0,130932.0,90094.0,18976.0
2021.02.09,48786.0,131366.0,88503.0,19180.0
2021.02.10,48422.0,126498.0,89558.0,18599.0
2021.02.11,48251.0,118834.0,95627.0,17582.0
2021.02.12,51289.0,121823.0,98922.0,25359.0
2021.02.13,61587.0,136944.0,94384.0,34432.0
2021.02.14,61707.0,140405.0,85903.0,38648.0
2021.02.15,52156.0,133679.0,89707.0,34661.0
2021.02.16,46574.0,138101.0,87863.0,34056.0
2021.02.17,45417.0,128937.0,85289.0,30941.0
2021.02.18,47102.0,139644.0,87491.0,30219.0
2021.02.19,48412.0,139852.0,91709.0,29169.0
2021.02.20,55984.0,145858.0,91751.0,31859.0
2021.02.21,55057.0,143747.0,86676.0,32888.0
2021.02.22,42088.0,132154.0,85911.0,27081.0
2021.02.23,40329.0,132952.0,84779.0,26345.0
2021.02.24,39093.0,126527.0,85699.0,23642.0
2021.02.25,42357.0,125925.0,86201.0,23014.0
2021.02.26,47105.0,128375.0,91861.0,22924.0
2021.02.27,56878.0,134725.0,89937.0,27312.0
2021.02.28,55872.0,134180.0,86712.0,28713.0
2021.03.01,41653.0,116126.0,83560.0,21328.0
2021.03.02,40557.0,112519.0,82077.0,20330.0
2021.03.03,38957.0,112224.0,85601.0,19987.0
2021.03.04,38878.0,114846.0,86196.0,20034.0
2021.03.05,43280.0,128978.0,94020.0,21149.0
2021.03.06,52011.0,142197.0,90177.0,25605.0
2021.03.07,50520.0,135198.0,87215.0,26894.0
2021.03.08,37580.0,122729.0,83828.0,20841.0
2021.03.09,36216.0,117601.0,84586.0,19204.0
2021.03.10,35958.0,117401.0,86676.0,18808.0
2021.03.11,36662.0,121690.0,87085.0,18959.0
2021.03.12,41333.0,133742.0,94672.0,20027.0
2021.03.13,50392.0,146218.0,91897.0,24366.0
2021.03.14,50325.0,136675.0,88293.0,25854.0
2021.03.15,39351.0,118791.0,91657.0,18402.0
2021.03.16,38368.0,112667.0,88874.0,18273.0
2021.03.17,37293.0,126667.0,89415.0,17605.0
2021.03.18,37917.0,133132.0,89863.0,17655.0
